,userId,movieId,rating,timestamp
29809,203,4993,5.0,1390094672
29810,203,5418,5.0,1390095396
29811,203,5952,5.0,1390094680
29812,203,7153,5.0,1390094680
29814,203,8368,3.5,1390094903
29815,203,8665,5.0,1390095408
29816,203,40815,3.5,1390094899
29817,203,49272,3.0,1390095078
29818,203,54286,5.0,1390095421
29820,203,56174,4.0,1390095044
29821,203,59315,3.0,1390094919
29822,203,70286,4.0,1390094998
29826,204,47,5.0,1327182956
29827,204,293,4.5,1327183178
29828,204,296,4.5,1327183210
29829,204,527,4.5,1327183492
29830,204,593,4.5,1327183499
29832,204,858,4.0,1327183341
29833,204,1080,4.0,1327182406
29834,204,1089,4.5,1327183252
29835,204,1090,4.0,1327183736
29836,204,1136,5.0,1327182389
29837,204,1206,4.0,1327183545
29838,204,1208,4.5,1327183527
29839,204,1222,5.0,1327183322
29841,204,1653,5.0,1327182865
29843,204,2329,5.0,1327183122
29844,204,2571,4.5,1327183462
29845,204,2710,5.0,1327185697
29846,204,2858,4.0,1327183447
29847,204,2959,5.0,1327182941
29849,204,3751,4.0,1327182555
29850,204,3949,5.0,1327183487
29851,204,4226,4.5,1327183205
29852,204,4306,4.0,1327182567
29853,204,4878,5.0,1327183452
29854,204,4886,3.5,1327182585
29855,204,4973,4.0,1327182812
29856,204,4993,4.0,1327183628
29857,204,5218,4.0,1327182607
29862,204,6874,4.5,1327183712
29863,204,7147,5.0,1327184083
29864,204,7361,4.5,1327183274
29866,204,8874,5.0,1327182806
29871,204,32587,4.0,1327183948
29873,204,33794,4.0,1327183772
29875,204,44191,5.0,1327182831
29877,204,48394,3.5,1327183400
29878,204,48780,5.0,1327183651
29880,204,51255,4.5,1327183589
29883,204,55820,4.0,1327183636
29885,204,58559,4.0,1327183229
29891,204,68157,5.0,1327182882
29892,204,68954,4.0,1327182451
29893,204,70286,4.0,1327183807
29898,204,80463,4.5,1327183849
29909,205,260,4.5,1519900208
29910,205,356,4.0,1519900230
29911,205,912,2.5,1519900636
29912,205,1028,3.0,1519900755
29913,205,1035,2.5,1523528499
29914,205,1222,3.5,1523528510
29915,205,3033,4.0,1519899159
29916,205,4896,4.5,1519900808
29917,205,5816,3.5,1519900818
29918,205,6874,4.5,1519900732
29919,205,7153,4.0,1519900412
29920,205,8368,4.0,1519900910
29921,205,40815,3.5,1519900897
29922,205,54001,3.5,1519900824
29923,205,68157,4.0,1519900524
29924,205,69844,4.0,1519900892
29928,205,81845,4.5,1519901442
29929,205,88125,4.0,1519900902
29932,205,96079,3.0,1519900258
29933,205,99114,4.5,1519902005
29936,206,1,5.0,850763267
29937,206,7,4.0,850763310
29939,206,17,5.0,850763267
29940,206,25,5.0,850763267
29941,206,32,3.0,850763267
29942,206,36,5.0,850763310
29944,206,62,4.0,850763267
29945,206,95,3.0,850763267
29947,206,141,4.0,850763267
29948,206,608,5.0,850763310
29949,206,648,3.0,850763267
29952,206,733,3.0,850763310
29953,206,736,3.0,850763267
29954,206,780,3.0,850763267
29956,206,786,4.0,850763367
29959,206,1073,3.0,850763367
29960,206,1356,4.0,850763471
29981,208,10,2.0,940639452
29982,208,110,4.0,940639310
29984,208,380,2.0,940639513
29985,208,457,3.0,940639309
29986,208,589,4.0,940639452
29987,208,733,3.0,940639513
29988,208,1210,4.0,940639513
29990,208,1610,3.0,940639452
29992,208,2028,5.0,940639310
29995,208,2353,4.0,940639375
29997,208,2571,5.0,940638581
30000,208,2617,3.0,940638611
30001,208,2628,4.0,940638611
30002,208,2699,2.0,940639375
30003,208,2762,4.0,940638152
30006,208,2916,4.0,940639452
30007,209,318,5.0,1524522161
30008,209,356,4.5,1524522179
30009,209,593,4.5,1524522197
30010,209,1198,5.0,1524607502
30011,209,1291,5.0,1524607726
30012,209,1704,4.5,1524522185
30013,209,1721,3.0,1524607412
30014,209,2028,4.0,1524522191
30015,209,2571,5.0,1524522373
30016,209,2628,2.0,1524607394
30017,209,2762,4.0,1524607356
30018,209,2858,4.5,1524607362
30019,209,2959,4.5,1524607417
30020,209,3578,4.0,1524607358
30021,209,4011,5.0,1524607711
30022,209,4993,5.0,1524522273
30023,209,5952,5.0,1524522312
30024,209,7153,5.0,1524522296
30025,209,51255,4.5,1524607709
30029,209,68157,5.0,1524522332
30030,209,68954,4.0,1524607294
30031,209,71535,2.0,1524607723
30032,209,74458,4.5,1524607340
30033,209,79132,5.0,1524606448
30035,209,88125,4.5,1524607736
30037,209,96079,4.0,1524607527
30042,210,153,3.5,1527266231
30043,210,260,5.0,1473705468
30044,210,296,0.5,1473705619
30045,210,435,1.5,1537087956
30046,210,485,3.5,1475508204
30047,210,589,4.0,1473882015
30048,210,1196,5.0,1473705473
30049,210,1198,3.0,1473881958
30050,210,1210,5.0,1473705479
30051,210,1270,4.5,1527266224
30052,210,1356,4.5,1527266226
30053,210,1527,5.0,1527266113
30054,210,1584,4.0,1536862713
30055,210,2011,4.5,1473882005
30056,210,2105,2.5,1473882045
30057,210,2571,5.0,1473881704
30058,210,2628,5.0,1473705519
30059,210,2716,4.5,1527266243
30060,210,3147,4.0,1527266292
30062,210,4306,4.0,1473881922
30063,210,4370,4.0,1530467916
30065,210,4896,4.5,1527266266
30066,210,4993,4.0,1527266259
30067,210,4995,4.5,1533997924
30068,210,5349,4.5,1517173212
30069,210,5378,5.0,1473705524
30070,210,5816,4.5,1527266264
30072,210,5952,4.0,1527266258
30073,210,6365,4.5,1527266099
30074,210,6539,4.5,1527266242
30076,210,6934,4.5,1527266309
30077,210,7153,4.0,1527266255
30083,210,8636,4.5,1527266085
30086,210,33493,5.0,1473705521
30089,210,34405,4.5,1473881790
30092,210,48780,4.0,1528550859
30094,210,50872,4.0,1475349175
30098,210,56174,2.5,1475409531
30100,210,58559,4.0,1473881888
30101,210,59315,4.5,1517173203
30102,210,60069,5.0,1473882095
30107,210,68358,4.5,1527266270
30108,210,69844,4.5,1527791871
30109,210,70286,4.0,1527266147
30112,210,72998,5.0,1517173098
30113,210,76093,5.0,1473705582
30116,210,78499,4.0,1527266238
30122,210,88125,4.5,1527791864
30123,210,89745,4.5,1527266105
30141,210,112852,5.0,1475349185
30143,210,116797,5.0,1533754547
30149,210,122904,3.5,1527266145
30180,211,50,4.0,1350912267
30181,211,260,4.5,1350913284
30182,211,296,4.5,1350913106
30183,211,318,5.0,1350913048
30184,211,356,4.5,1350912824
30185,211,858,4.5,1350912929
30187,211,1036,4.5,1350913113
30189,211,1136,4.0,1350913300
30190,211,1196,4.5,1350913287
30191,211,1198,4.5,1350913324
30192,211,1210,4.0,1350913053
30193,211,1221,3.5,1350912932
30194,211,1222,4.0,1350913038
30196,211,1246,4.5,1350912971
30198,211,1704,5.0,1350913088
30202,211,2028,4.0,1350913025
30204,211,2105,3.5,1350912431
30205,211,2542,4.5,1350913043
30206,211,2571,5.0,1350913139
30208,211,2858,4.0,1350913010
30209,211,2947,3.5,1350912524
30212,211,2959,5.0,1350913294
30215,211,3481,4.0,1350912832
30216,211,3578,5.0,1350913253
30220,211,4011,4.5,1350912886
30221,211,4226,4.5,1350912257
30222,211,4262,4.5,1350912920
30225,211,5418,4.0,1350912589
30226,211,5445,3.5,1350912391
30227,211,6934,1.0,1350912417
30228,211,7153,4.0,1350912976
30229,211,8665,4.0,1350912571
30230,211,32587,4.0,1350912916
30231,211,33166,5.0,1350913115
30232,211,33794,4.0,1350912227
30236,211,48774,3.5,1350912813
30237,211,48780,4.0,1350912288
30238,211,49272,4.5,1350912470
30239,211,49530,4.0,1350913059
30240,211,54286,4.0,1350912565
30242,211,56367,3.5,1350912710
30244,211,58559,4.5,1350912233
30245,211,59315,4.0,1350912198
30248,211,68358,4.0,1350913132
30249,211,69122,4.0,1350912757
30251,211,70286,2.5,1350913292
30252,211,71535,4.0,1350912778
30253,211,73017,4.0,1350912740
30254,211,74458,2.0,1350912281
30256,211,78499,4.0,1350913084
30257,211,79132,4.5,1350912248
30262,211,89745,5.0,1350912191
30265,211,91500,4.0,1350913120
30266,211,91529,5.0,1350912239
30269,212,260,2.5,1505400094
30270,212,293,3.0,1490114772
30271,212,296,3.5,1490114859
30272,212,318,4.5,1490114697
30273,212,356,3.5,1490114873
30274,212,364,3.0,1523216970
30275,212,480,3.0,1490114887
30276,212,541,3.0,1490202817
30277,212,589,4.0,1523216806
30278,212,593,3.5,1490114708
30279,212,608,3.0,1490114821
30280,212,750,3.0,1523216878
30281,212,778,3.0,1498429638
30282,212,780,2.0,1490114897
30283,212,924,4.0,1523217002
30285,212,1080,4.5,1527796028
30286,212,1136,4.0,1490115611
30287,212,1196,3.5,1523216797
30288,212,1198,4.0,1523216792
30289,212,1200,3.5,1523216803
30290,212,1206,4.0,1490114860
30291,212,1207,3.5,1490115049
30292,212,1210,3.5,1523216796
30293,212,1220,4.0,1523216940
30294,212,1240,4.0,1523216809
30295,212,1258,4.0,1490115560
30296,212,1265,2.5,1490121496
30297,212,1291,4.0,1523216793
30299,212,1387,3.0,1523216840
30300,212,1704,2.5,1490114719
30301,212,1732,3.0,1490121293
30302,212,1954,3.5,1523216853
30303,212,1968,3.0,1490115134
30304,212,2005,4.0,1523216935
30305,212,2028,2.5,1490114713
30307,212,2078,4.0,1523217061
30308,212,2291,3.5,1523216978
30309,212,2571,3.0,1490114722
30310,212,2716,3.0,1523216847
30311,212,2791,4.0,1523216913
30312,212,2858,3.5,1490114770
30313,212,2918,2.5,1490121478
30314,212,2959,4.5,1490114785
30316,212,3253,4.0,1523217114
30317,212,3578,3.0,1490121411
30320,212,3949,3.5,1490115067
30322,212,4011,4.0,1490114818
30324,212,4027,3.5,1523216490
30325,212,4306,4.0,1523216459
30326,212,4896,3.5,1523216502
30327,212,4979,4.0,1512503977
30328,212,4993,3.0,1490121276
30329,212,5218,3.5,1523216567
30330,212,5618,4.0,1490115592
30333,212,5952,3.0,1490121325
30336,212,6373,4.0,1523216579
30337,212,6377,3.5,1523216478
30338,212,6539,3.5,1523216961
30340,212,6863,3.5,1490121415
30341,212,6874,3.5,1490115084
30342,212,7153,3.5,1523216461
30343,212,8361,3.0,1490115128
30345,212,8641,3.5,1523216675
30346,212,8665,3.0,1523216869
30348,212,8874,4.0,1490115069
30350,212,8961,3.0,1523216920
30355,212,30707,4.0,1490115721
30358,212,32587,4.0,1490203144
30360,212,33794,4.0,1523216467
30361,212,44191,4.0,1490114775
30363,212,46578,4.0,1490115470
30365,212,48385,2.5,1490114917
30366,212,48394,4.5,1490114914
30367,212,50872,3.0,1490203213
30368,212,51255,4.5,1490115668
30370,212,51662,3.5,1490115116
30372,212,52973,3.0,1505400130
30373,212,53125,3.0,1523216631
30376,212,54286,3.0,1490121239
30377,212,54503,3.5,1490115564
30380,212,56367,3.5,1490115398
30384,212,58559,3.5,1490115412
30385,212,59315,3.0,1523216487
30387,212,59784,4.0,1523216638
30388,212,60069,4.0,1498429644
30394,212,68157,4.0,1490115404
30396,212,68954,3.0,1490115514
30397,212,69122,3.0,1490121297
30398,212,69844,3.5,1490121329
30399,212,71535,4.0,1490115086
30402,212,72998,3.0,1490114868
30403,212,73017,3.5,1490203284
30405,212,76093,2.5,1523216857
30410,212,79132,3.5,1490115076
30412,212,80463,4.0,1490115505
30423,212,88125,3.5,1490114731
30424,212,89745,4.0,1527794941
30426,212,91500,2.5,1527794948
30427,212,91529,3.5,1490114815
30433,212,96079,4.0,1523216972
30440,212,99114,4.5,1490114778
30454,212,109374,4.0,1490115452
30455,212,109487,4.0,1490115537
30461,212,112852,4.0,1490115566
30466,212,116797,3.0,1490114782
30472,212,122904,3.5,1490115094
30517,213,1,3.5,1316196157
30519,213,589,5.0,1316195637
30520,213,858,4.0,1316197388
30521,213,908,4.0,1316197344
30522,213,912,3.5,1316197229
30523,213,1036,4.0,1316196016
30524,213,1198,4.0,1316196847
30525,213,1203,4.0,1316195547
30526,213,1214,4.5,1316196944
30527,213,1234,4.0,1316197302
30528,213,1240,4.0,1316195644
30529,213,1291,4.0,1316196838
30531,213,1370,4.0,1316196025
30532,213,1682,4.0,1316197146
30533,213,1721,4.0,1316195659
30535,213,1954,4.5,1316197164
30536,213,2115,3.5,1316196842
30542,213,2797,4.0,1316197284
30545,213,3114,3.5,1316197248
30549,213,3481,4.0,1316197019
30552,213,4306,4.5,1316196194
30555,213,4993,4.0,1316196313
30557,213,5418,4.5,1316196991
30561,213,5952,4.0,1316196318
30564,213,6539,4.0,1316197095
30565,213,7147,5.0,1316197292
30566,213,7153,4.5,1316196316
30567,213,8360,5.0,1316196196
30575,213,49530,4.0,1316197058
30576,213,51662,3.5,1316196753
30586,213,58559,4.5,1316195746
30591,213,69844,2.5,1316195111
30592,213,70286,4.0,1316196970
30595,213,78499,4.5,1316196160
30601,214,1,3.0,853937855
30602,214,17,3.0,853937855
30603,214,25,2.0,853937855
30604,214,62,3.0,853937855
30607,214,104,3.0,853937922
30608,214,141,2.0,853937855
30610,214,648,3.0,853937855
30613,214,736,2.0,853937855
30615,214,780,3.0,853937854
30616,214,788,2.0,853937922
30619,214,1073,3.0,853937922
30620,214,1356,3.0,853937959
30623,215,50,5.0,1260908668
30626,215,223,3.5,1260909311
30627,215,260,4.5,1260908665
30628,215,296,3.5,1260909003
30629,215,318,5.0,1260908625
30630,215,356,3.5,1260908599
30631,215,527,4.5,1260909026
30632,215,593,3.0,1260908703
30633,215,608,3.5,1260908847
30634,215,778,3.0,1260909090
30635,215,912,4.5,1260908781
30637,215,1089,3.0,1260909012
30641,215,1196,4.5,1260908666
30642,215,1197,4.5,1260908604
30643,215,1198,4.0,1260908653
30644,215,1200,2.5,1260908710
30645,215,1203,4.0,1260908727
30646,215,1206,4.0,1260908807
30647,215,1208,5.0,1260908749
30648,215,1225,5.0,1260908741
30650,215,1246,4.5,1260909222
30651,215,1247,4.5,1260908863
30653,215,1259,4.5,1260909394
30656,215,1291,3.5,1260908593
30660,215,1500,3.0,1260909344
30662,215,1617,4.0,1260908909
30663,215,1639,3.0,1260909307
30664,215,1704,4.5,1260908586
30665,215,1777,4.5,1260909292
30666,215,1968,5.0,1260908569
30667,215,2000,3.0,1260909363
30668,215,2005,4.5,1260909151
30669,215,2028,3.0,1260908651
30670,215,2115,4.0,1260909348
30674,215,2324,5.0,1260908640
30676,215,2542,4.0,1260908643
30678,215,2692,4.5,1260908700
30679,215,2762,4.5,1260908613
30680,215,2858,4.0,1260908670
30682,215,2918,4.5,1260909185
30683,215,2959,4.5,1260908635
30684,215,3052,4.5,1260909226
30685,215,3147,4.0,1260909340
30690,215,4226,4.0,1260908721
30694,215,4878,4.0,1260908675
30695,215,4963,4.0,1260909378
30696,215,4973,4.5,1260908712
30697,215,4993,4.0,1260908683
30700,215,5952,4.0,1260908646
30702,215,6378,3.0,1260909351
30703,215,6539,4.0,1260909382
30704,215,6942,4.0,1260909261
30705,215,7153,4.0,1260908696
30706,215,7361,3.5,1260908837
30710,215,49272,4.0,1260905488
30714,215,55820,4.0,1260908966
30717,215,63082,4.5,1260908627
30719,215,68358,4.0,1260908615
30721,216,1,3.0,975211713
30722,216,21,3.0,975212544
30723,216,34,5.0,975212451
30724,216,39,3.0,975212451
30725,216,48,2.0,975211866
30726,216,104,2.0,975212514
30728,216,364,3.0,975211782
30733,216,551,3.0,975212699
30734,216,588,4.0,975211749
30735,216,594,4.0,975211749
30736,216,595,5.0,975211713
30738,216,648,2.0,975211454
30744,216,910,4.0,975212038
30756,216,1028,4.0,975212727
30759,216,1079,5.0,975212308
30760,216,1080,3.0,975212199
30763,216,1136,5.0,975212004
30767,216,1197,3.0,975212110
30768,216,1198,5.0,974733351
30769,216,1220,3.0,975212804
30770,216,1230,5.0,975212004
30773,216,1252,4.0,975211546
30775,216,1265,4.0,975212362
30779,216,1278,4.0,975212220
30780,216,1282,4.0,975211713
30781,216,1288,5.0,975212079
30783,216,1304,5.0,975212079
30784,216,1307,3.0,975212335
30785,216,1394,4.0,975212079
30786,216,1617,5.0,974733402
30787,216,1641,5.0,975212571
30788,216,1923,4.0,975212308
30792,216,1968,2.0,975212641
30795,216,2081,4.0,975211782
30801,216,2174,2.0,975212597
30809,216,2321,2.0,975212750
30812,216,2395,5.0,975212451
30813,216,2599,4.0,975212308
30814,216,2700,4.0,975211680
30815,216,2716,3.0,975212727
30819,216,2791,5.0,975212259
30821,216,2858,5.0,975212220
30824,216,2918,2.0,975212395
30830,216,2987,3.0,975211596
30831,216,2997,3.0,975212079
30837,216,3160,3.0,975211383
30841,216,3253,3.0,975212422
30846,216,3421,5.0,975212199
30849,216,3481,5.0,975211346
30855,216,3578,4.0,975211383
30857,216,3671,3.0,975212362
30860,216,3793,4.0,975211383
30865,216,3897,5.0,974733513
30870,216,3977,4.0,974733513
30874,216,3994,5.0,975598752
30875,216,3996,4.0,982169907
30882,216,4025,2.0,982169965
30883,216,4034,5.0,982169907
30885,217,1,4.0,955942540
30886,217,2,2.0,955942327
30887,217,3,1.0,955944713
30888,217,6,2.0,955935939
30890,217,10,4.0,955940584
30892,217,19,1.0,955945611
30895,217,34,4.0,955943345
30899,217,47,2.0,955942953
30900,217,50,3.0,955942801
30905,217,95,3.0,955941157
30906,217,110,2.0,955935806
30908,217,141,3.0,955944022
30909,217,153,2.0,955941233
30911,217,158,2.0,955942221
30912,217,160,3.0,955941308
30914,217,165,3.0,956194984
30916,217,172,3.0,955941460
30917,217,173,2.0,955942392
30922,217,208,3.0,955941385
30925,217,223,4.0,955943943
30928,217,260,5.0,955941874
30931,217,292,3.0,955936099
30932,217,296,2.0,955942837
30935,217,316,3.0,955940625
30936,217,317,2.0,955944192
30937,217,329,4.0,955940894
30938,217,344,3.0,955944531
30939,217,349,4.0,955935983
30941,217,356,2.0,955943574
30942,217,357,3.0,955943627
30944,217,367,3.0,955942978
30945,217,368,3.0,955940827
30949,217,380,2.0,955936050
30952,217,410,3.0,955935527
30958,217,432,3.0,955945177
30960,217,434,3.0,955942112
30961,217,435,3.0,955944863
30964,217,442,3.0,955940927
30966,217,457,4.0,955935806
30973,217,474,4.0,956194811
30975,217,480,4.0,955941990
30976,217,485,3.0,955941344
30979,217,500,3.0,955944348
30986,217,520,2.0,955945116
30991,217,551,3.0,955934988
30992,217,555,3.0,955943002
30996,217,587,3.0,955944022
30997,217,589,3.0,955935174
30998,217,590,4.0,955942041
30999,217,592,2.0,955936019
31000,217,594,3.0,955942540
31001,217,608,5.0,955942801
31004,217,648,5.0,955940584
31007,217,673,3.0,955942327
31012,217,733,3.0,955942076
31013,217,736,3.0,955940827
31018,217,780,3.0,955940584
31019,217,784,3.0,955945205
31021,217,786,4.0,955941016
31022,217,788,2.0,955944813
31032,217,858,2.0,956194704
31039,217,910,4.0,955942801
31040,217,919,3.0,955941874
31060,217,1036,4.0,955935853
31063,217,1073,3.0,955942041
31066,217,1079,3.0,955943368
31067,217,1080,2.0,955943432
31070,217,1089,3.0,955942896
31072,217,1101,4.0,955940827
31074,217,1127,4.0,955935371
31077,217,1136,2.0,955943400
31078,217,1148,4.0,955942540
31081,217,1196,5.0,955935806
31082,217,1198,5.0,955935759
31083,217,1200,3.0,956194747
31084,217,1201,1.0,955935759
31085,217,1210,5.0,955935905
31086,217,1214,3.0,956194704
31087,217,1215,2.0,955941990
31089,217,1221,2.0,956194704
31090,217,1222,3.0,956194747
31091,217,1230,2.0,955943221
31092,217,1234,5.0,955942837
31093,217,1240,2.0,955935759
31097,217,1259,3.0,955941925
31098,217,1265,3.0,955943501
31100,217,1270,3.0,955943345
31102,217,1278,3.0,955943432
31105,217,1291,5.0,955935905
31108,217,1304,3.0,955935905
31112,217,1356,4.0,955940625
31115,217,1370,4.0,955940625
31119,217,1374,3.0,955936019
31122,217,1377,3.0,955941016
31123,217,1380,3.0,955943967
31125,217,1387,4.0,955935905
31128,217,1391,3.0,955941424
31142,217,1527,3.0,956194846
31144,217,1544,3.0,955940927
31147,217,1552,3.0,955941099
31150,217,1573,2.0,955940625
31151,217,1580,5.0,955940584
31165,217,1608,4.0,955940741
31166,217,1610,5.0,955935939
31170,217,1617,3.0,955942837
31172,217,1641,5.0,955943574
31173,217,1645,3.0,955942978
31179,217,1676,2.0,955940534
31194,217,1777,3.0,955944095
31196,217,1784,4.0,955943451
31214,217,1917,3.0,955941099
31220,217,1954,2.0,955935905
31224,217,1968,4.0,955943727
31225,217,2000,4.0,955942953
31229,217,2005,3.0,955942112
31230,217,2011,3.0,955943999
31231,217,2012,2.0,955944596
31235,217,2028,4.0,955935759
31239,217,2054,3.0,955942294
31244,217,2080,3.0,955942646
31251,217,2100,2.0,955943760
31252,217,2105,3.0,955942221
31257,217,2115,5.0,955940534
31270,217,2167,2.0,955940700
31271,217,2174,4.0,955943760
31273,217,2194,4.0,955942896
31280,217,2268,3.0,955942896
31284,217,2302,4.0,955943856
31292,217,2353,4.0,955936099
31309,217,2396,2.0,955943302
31314,217,2406,3.0,955941949
31324,217,2424,3.0,955944401
31331,217,2470,3.0,955942145
31345,217,2529,2.0,955935939
31354,217,2571,3.0,955935905
31359,217,2617,3.0,955941233
31361,217,2628,4.0,955940534
31362,217,2640,4.0,955936050
31367,217,2699,5.0,955941157
31368,217,2716,4.0,955943501
31378,217,2762,4.0,955935113
31385,217,2804,3.0,955943285
31398,217,2916,3.0,955936019
31400,217,2918,3.0,955943400
31403,217,2947,3.0,955935853
31409,217,2985,4.0,955940667
31411,217,2987,3.0,955942041
31420,217,3033,2.0,955944596
31430,217,3114,5.0,955942568
31435,217,3175,4.0,955942076
31468,217,3421,2.0,955943345
31482,217,3489,2.0,955935573
31489,217,3527,3.0,955935983
31494,217,3552,2.0,955935313
31498,218,172,2.0,1111624826
31501,218,750,5.0,1111625111
31502,218,903,4.0,1111624918
31503,218,1090,3.0,1111624837
31504,218,1198,4.0,1111625101
31506,218,1252,4.5,1111624812
31507,218,1307,4.0,1111625106
31509,218,1380,3.0,1111624823
31510,218,1517,4.0,1111625089
31511,218,1625,2.0,1111624908
31513,218,2302,2.5,1111624864
31514,218,2502,3.0,1111624880
31515,218,2657,3.5,1111624883
31516,218,2692,4.0,1111624887
31517,218,2699,4.0,1111624851
31519,218,5349,3.0,1111625121
31520,218,5952,4.0,1111625099
31521,218,6934,2.0,1111625095
31522,218,8368,2.0,1111625087
31523,218,8636,4.0,1111625118
31524,219,1,3.5,1194681084
31525,219,2,2.5,1194740185
31526,219,6,3.5,1198783144
31527,219,10,4.5,1194932162
31528,219,19,2.5,1194932235
31529,219,21,3.5,1199581468
31530,219,32,3.5,1194686177
31532,219,47,3.5,1194686017
31533,219,50,5.0,1194685882
31535,219,95,1.5,1198782277
31536,219,104,3.5,1200977947
31538,219,150,4.0,1194932007
31539,219,153,2.5,1194931838
31540,219,165,4.5,1194827009
31541,219,172,2.5,1195348987
31542,219,173,2.5,1194740168
31544,219,185,2.0,1237238892
31545,219,208,2.0,1194740092
31546,219,223,4.0,1194686730
31547,219,231,1.5,1194740545
31549,219,253,3.0,1194681062
31550,219,260,5.0,1194685947
31551,219,288,2.0,1194932062
31552,219,292,3.0,1194931927
31553,219,293,4.0,1194685979
31554,219,296,4.0,1198522553
31556,219,316,2.5,1200977858
31557,219,317,3.0,1194740802
31558,219,318,5.0,1194685877
31559,219,344,4.0,1194932232
31561,219,364,5.0,1194931867
31562,219,367,3.0,1194681057
31563,219,370,3.5,1195259214
31564,219,377,3.5,1194827061
31565,219,380,3.0,1194740097
31567,219,434,3.0,1194931910
31569,219,442,3.5,1194932339
31571,219,457,4.5,1237239231
31572,219,480,4.0,1194932224
31574,219,500,2.0,1194827056
31576,219,520,4.0,1194740163
31577,219,541,3.5,1194687801
31579,219,586,3.0,1194740087
31580,219,588,4.5,1194681069
31581,219,589,4.5,1194686309
31582,219,592,3.5,1199581514
31583,219,593,4.5,1194686039
31584,219,595,2.5,1218210249
31585,219,608,3.0,1200977881
31587,219,648,4.5,1194681052
31588,219,673,3.5,1195699156
31589,219,733,3.5,1194681074
31590,219,736,3.0,1194827051
31592,219,778,4.0,1194740146
31593,219,780,4.0,1198782269
31594,219,786,3.0,1194932228
31595,219,788,1.0,1200978049
31597,219,858,4.5,1194686790
31598,219,903,3.5,1195259252
31599,219,904,5.0,1194686851
31600,219,908,4.0,1194688060
31608,219,1036,5.0,1194686082
31609,219,1073,2.5,1194681047
31610,219,1079,2.5,1200552444
31611,219,1089,4.0,1194685989
31612,219,1097,2.5,1218210265
31613,219,1136,3.5,1194686049
31614,219,1196,4.5,1194685932
31615,219,1197,3.5,1217436302
31616,219,1198,4.5,1194685892
31617,219,1210,4.0,1194686138
31618,219,1213,2.5,1194685974
31619,219,1219,3.5,1194686648
31620,219,1220,4.5,1194932334
31621,219,1221,4.0,1214043291
31622,219,1240,4.0,1194686346
31623,219,1246,3.5,1194932306
31626,219,1265,3.5,1194686292
31627,219,1270,3.5,1194827014
31629,219,1288,3.5,1194932317
31630,219,1291,4.5,1194681042
31631,219,1307,2.5,1198903013
31632,219,1356,2.5,1200977920
31633,219,1370,2.5,1195259249
31634,219,1377,3.5,1195335036
31635,219,1391,2.5,1194932458
31636,219,1393,3.0,1194931863
31640,219,1485,1.5,1194681335
31641,219,1500,2.5,1200977934
31642,219,1517,4.0,1194931921
31643,219,1527,5.0,1194932129
31644,219,1544,3.0,1194932319
31645,219,1552,3.0,1198903039
31649,219,1573,3.0,1194932043
31650,219,1580,3.0,1194740518
31651,219,1608,3.5,1194681145
31652,219,1617,4.5,1194686002
31653,219,1625,3.5,1194686758
31654,219,1639,3.0,1194932207
31655,219,1645,3.5,1200978042
31656,219,1653,3.0,1194686769
31657,219,1676,3.0,1194932184
31658,219,1682,3.5,1194686433
31660,219,1704,4.0,1194686124
31661,219,1721,0.5,1214043346
31673,219,1917,3.0,1194931811
31677,219,1923,2.5,1194681102
31679,219,1954,4.5,1194932353
31680,219,1968,3.0,1194931899
31681,219,2028,4.5,1194686164
31682,219,2054,3.0,1194931996
31685,219,2078,3.5,1198783040
31686,219,2081,3.0,1194932174
31689,219,2105,2.5,1198782297
31690,219,2115,3.0,1194932067
31691,219,2167,2.5,1214043555
31694,219,2194,2.0,1194686707
31697,219,2268,4.0,1194681129
31702,219,2302,3.0,1194681134
31703,219,2321,4.5,1194932157
31704,219,2329,3.5,1194685912
31705,219,2353,3.0,1194681117
31706,219,2355,3.5,1217436316
31707,219,2395,2.5,1194687866
31712,219,2502,4.0,1194686054
31713,219,2542,4.0,1194681112
31715,219,2571,5.0,1194686044
31716,219,2572,2.0,1194827089
31719,219,2617,3.0,1194681107
31720,219,2628,1.0,1214043519
31721,219,2683,4.0,1194931889
31722,219,2700,5.0,1194931977
31723,219,2701,2.0,1194680675
31724,219,2706,2.0,1194931960
31725,219,2716,4.0,1194686375
31729,219,2762,2.0,1194686702
31731,219,2791,4.5,1194931972
31733,219,2858,5.0,1194686027
31737,219,2916,3.5,1214043293
31738,219,2918,3.0,1194686114
31740,219,2947,3.5,1194680664
31742,219,2959,4.5,1194681032
31743,219,2987,5.0,1194931918
31745,219,2997,4.0,1194687839
31749,219,3033,4.5,1194932471
31751,219,3052,5.0,1194931985
31754,219,3114,2.5,1194686222
31755,219,3175,2.0,1194932278
31758,219,3253,4.0,1200977914
31763,219,3421,2.5,1194686229
31767,219,3481,3.0,1194686207
31769,219,3535,4.5,1195349022
31770,219,3552,3.5,1194827084
31771,219,3578,4.5,1194932059
31774,219,3623,1.0,1194681097
31775,219,3671,3.5,1194686234
31776,219,3717,2.5,1194740673
31780,219,3785,2.0,1195334999
31781,219,3793,3.0,1194931897
31784,219,3911,4.0,1194687921
31786,219,3949,4.0,1194932359
31788,219,3977,1.0,1194931828
31790,219,3996,4.0,1194686169
31792,219,4011,4.5,1194686022
31793,219,4022,3.5,1194827019
31794,219,4025,0.5,1194827079
31796,219,4226,5.0,1194685887
31799,219,4262,2.5,1214043488
