,userId,movieId,rating,timestamp
15884,103,79132,4.5,1431957494
15942,104,2,3.0,1114809641
15943,104,10,3.0,1048595683
15945,104,39,4.0,1048587379
15946,104,47,0.5,1053336550
15949,104,110,1.0,1090595910
15950,104,260,3.0,1049044730
15951,104,293,4.0,1110558303
15953,104,356,4.0,1048586269
15954,104,357,5.0,1048587390
15956,104,364,4.0,1048589315
15957,104,367,3.0,1048587616
15958,104,380,3.5,1090595885
15963,104,500,3.0,1048587670
15965,104,527,4.5,1053336374
15967,104,539,4.0,1048587616
15968,104,586,3.0,1048595309
15969,104,588,4.0,1048589315
15970,104,592,3.0,1113078373
15972,104,595,5.0,1048589291
15973,104,597,4.0,1048590395
15974,104,608,4.0,1292698035
15978,104,733,3.0,1049205396
15981,104,780,4.0,1048595468
15985,104,858,1.5,1055630130
15995,104,1136,4.5,1292699463
15997,104,1206,3.0,1048795254
16003,104,1265,4.0,1048587352
16004,104,1270,2.0,1048586355
16012,104,1517,2.0,1048590063
16015,104,1580,3.0,1048586389
16047,104,2628,3.0,1049044730
16049,104,2683,3.0,1048590064
16080,104,4226,4.0,1301182957
16084,104,4306,4.5,1053336418
16095,104,4886,4.0,1048586617
16096,104,4896,4.5,1053336345
16099,104,4963,3.5,1416241898
16100,104,4973,5.0,1048586531
16101,104,4993,3.0,1048586475
16106,104,5349,3.5,1101152665
16115,104,5816,4.5,1053336400
16116,104,5952,4.0,1048586462
16127,104,6377,4.0,1068925612
16129,104,6539,3.0,1161675780
16143,104,7361,2.5,1200096885
16154,104,8961,4.0,1101152609
16190,104,68954,4.0,1377129926
16215,105,6,4.0,1446773632
16217,105,32,3.5,1446571805
16218,105,47,5.0,1446571714
16219,105,50,5.0,1446571713
16220,105,110,3.5,1446571835
16221,105,111,4.5,1446571897
16224,105,260,4.0,1446572093
16225,105,293,5.0,1446571797
16226,105,296,5.0,1446571768
16230,105,318,5.0,1446571534
16231,105,356,3.5,1446572081
16233,105,527,3.5,1446571560
16234,105,541,4.0,1446571848
16235,105,589,4.0,1446571832
16236,105,593,4.5,1446571795
16237,105,608,4.0,1446571800
16241,105,778,5.0,1447574041
16242,105,858,5.0,1447574026
16247,105,912,4.0,1447574048
16252,105,924,4.0,1448214035
16255,105,1089,5.0,1447586269
16259,105,1193,4.5,1447574045
16260,105,1198,4.0,1448196223
16264,105,1206,5.0,1447574118
16266,105,1208,5.0,1448168140
16268,105,1213,5.0,1447574024
16269,105,1214,4.0,1448195676
16271,105,1221,4.5,1447574027
16272,105,1222,4.0,1447574057
16282,105,1258,4.0,1448168145
16286,105,1265,4.0,1447579905
16298,105,1704,4.0,1448196395
16301,105,2028,5.0,1448213999
16305,105,2329,4.0,1446571577
16311,105,2571,4.0,1446571567
16315,105,2762,4.5,1448196106
16317,105,2858,5.0,1446749499
16320,105,2959,5.0,1446571567
16325,105,3147,5.0,1447411440
16337,105,3578,4.0,1446573294
16354,105,3793,3.5,1446573299
16366,105,3996,4.0,1446573308
16371,105,4022,5.0,1446573334
16377,105,4226,3.5,1446573297
16381,105,4306,4.0,1446573295
16400,105,4878,5.0,1446573336
16401,105,4886,3.5,1446573310
16403,105,4896,3.5,1446573345
16404,105,4963,4.0,1446573318
16405,105,4973,4.0,1446573302
16407,105,4993,4.0,1446573293
16408,105,4995,4.0,1446573323
16420,105,5349,3.5,1446573322
16423,105,5418,3.5,1446571985
16424,105,5445,3.5,1446749722
16438,105,5816,3.5,1446573675
16445,105,5952,4.0,1446571726
16448,105,5989,4.5,1446571824
16459,105,6377,3.5,1446573311
16465,105,6539,4.0,1446573300
16475,105,6874,4.0,1446571806
16486,105,7153,4.5,1446571717
16494,105,7361,5.0,1446571724
16497,105,7438,4.0,1446571808
16524,105,8961,3.5,1446573326
16569,105,33794,4.0,1446572099
16589,105,44191,4.0,1446571719
16604,105,48516,5.0,1446571700
16645,105,58559,3.5,1446571697
16651,105,60069,5.0,1446573690
16679,105,68954,3.5,1446571754
16709,105,79132,5.0,1446571569
16970,107,1,4.0,829322340
16971,107,2,5.0,829322340
16977,107,110,5.0,832003811
16978,107,111,4.0,832003891
16981,107,150,5.0,832003609
16982,107,153,3.0,832003644
16984,107,161,4.0,832003700
16985,107,165,3.0,832003678
16986,107,185,4.0,832003754
16987,107,208,3.0,832003755
16988,107,231,3.0,832003701
16989,107,253,4.0,832003700
16991,107,292,4.0,832003754
16992,107,296,3.0,832003609
16993,107,316,3.0,832003678
16995,107,318,5.0,832003644
16996,107,329,3.0,832003678
16997,107,344,3.0,832003644
16998,107,349,4.0,832003644
16999,107,380,4.0,832003609
17002,107,434,3.0,832003700
17003,107,590,5.0,832003609
17009,108,480,4.0,1042838912
17013,108,541,5.0,1042840111
17020,108,1097,5.0,1042840884
17022,108,1270,5.0,1042841018
17024,108,1721,4.0,1042838935
17027,108,1968,4.0,1042838877
17029,108,2571,5.0,1042840183
17047,108,4878,5.0,1042841559
17049,108,4973,5.0,1042841603
17053,108,4993,3.0,1042839597
17055,108,4995,5.0,1042841603
17064,108,5349,5.0,1042841085
17068,108,5445,5.0,1042839079
17076,108,5952,3.0,1042839780
17077,108,5989,5.0,1042839780
17080,109,6,3.0,841108665
17088,109,32,4.0,841107643
17089,109,34,3.0,841107487
17091,109,39,3.0,841107584
17093,109,47,3.0,841107393
17094,109,50,4.0,841107584
17099,109,110,5.0,841106621
17103,109,150,3.0,841106309
17105,109,153,3.0,841106402
17107,109,161,3.0,841106509
17109,109,165,3.0,841106402
17115,109,223,3.0,841108665
17117,109,231,3.0,841106453
17123,109,253,3.0,841106550
17131,109,296,5.0,841106309
17134,109,318,5.0,841106509
17136,109,329,2.0,841106509
17137,109,344,2.0,841106402
17141,109,349,3.0,841106402
17145,109,356,5.0,841106550
17146,109,357,4.0,841107725
17148,109,364,3.0,841107487
17150,109,367,3.0,841107487
17153,109,377,3.0,841107538
17154,109,380,3.0,841106309
17162,109,454,3.0,841106621
17163,109,457,4.0,841106453
17166,109,480,3.0,841106621
17170,109,500,3.0,841107538
17175,109,527,3.0,841107643
17184,109,586,3.0,841107584
17185,109,587,3.0,841107643
17186,109,588,3.0,841106402
17187,109,589,3.0,841107487
17188,109,590,3.0,841107357
17189,109,592,4.0,841106309
17190,109,593,4.0,841106453
17191,109,597,3.0,841107643
17193,109,733,3.0,844079136
17195,109,778,4.0,841441442
17196,109,780,3.0,841108877
17207,110,47,4.5,1175330162
17208,110,110,3.5,1175329878
17209,110,111,4.0,1175330211
17212,110,296,4.5,1175330118
17214,110,527,4.0,1175330162
17215,110,541,4.0,1175329865
17216,110,608,4.5,1175329957
17217,110,778,3.5,1175330233
17221,110,1089,4.0,1175330137
17222,110,1193,4.0,1175330077
17223,110,1198,3.5,1175330124
17224,110,1208,4.0,1175329843
17225,110,1222,4.0,1175329966
17230,110,2028,3.5,1175330156
17234,110,2571,4.0,1175330041
17236,110,2762,3.0,1175330177
17238,110,2858,4.5,1175329831
17239,110,2959,4.5,1175329962
17246,110,4973,5.0,1175329835
17261,111,34,2.5,1516153818
17262,111,39,4.0,1516153474
17270,111,318,4.5,1518640631
17272,111,356,5.0,1516140793
17273,111,364,3.5,1518661552
17275,111,480,2.5,1516140723
17276,111,500,4.0,1516156095
17279,111,588,4.5,1516156189
17280,111,593,0.5,1516140707
17281,111,595,3.0,1518661479
17282,111,597,4.0,1516154072
17290,111,1036,2.0,1516140654
17293,111,1197,3.5,1516155000
17294,111,1206,1.5,1516153663
17300,111,1517,4.0,1518902690
17305,111,1580,3.0,1516140709
17309,111,1682,4.0,1516156052
17311,111,1704,4.0,1518661708
17312,111,1721,4.0,1518902680
17329,111,2329,3.5,1516140740
17337,111,2571,0.5,1516140656
17341,111,2683,3.0,1516156295
17347,111,2858,4.0,1518902665
17349,111,2918,3.5,1517441254
17350,111,2959,5.0,1516140759
17393,111,4226,3.5,1516153842
17402,111,4306,3.0,1516140840
17416,111,4878,4.0,1516140863
17417,111,4886,3.0,1516140848
17419,111,4896,4.0,1516140868
17421,111,4963,4.5,1516140855
17424,111,4995,4.0,1516140854
17431,111,5418,0.5,1516140860
17432,111,5445,2.0,1516140766
17443,111,5816,4.0,1516143170
17447,111,5989,4.0,1516140866
17458,111,6377,4.0,1516140849
17461,111,6539,3.0,1516140846
17468,111,6874,3.5,1516140851
17483,111,7361,3.5,1516140853
17485,111,7438,3.0,1516140862
17501,111,8961,1.0,1516140859
17516,111,33794,2.0,1516140679
17553,111,48516,4.5,1516140731
17592,111,58559,4.0,1516140842
17601,111,60069,3.5,1516140737
17627,111,68954,4.0,1516139571
17658,111,79132,4.5,1516140844
17904,112,1,3.0,1442535639
17905,112,2,1.5,1513989948
17906,112,6,4.5,1513989933
17912,112,32,5.0,1442535842
17914,112,39,0.5,1513989927
17915,112,47,5.0,1442535846
17916,112,50,5.0,1442535839
17920,112,110,3.5,1442535826
17922,112,150,4.0,1442535835
17923,112,161,1.5,1513989954
17924,112,185,2.0,1513989947
17925,112,208,2.5,1513989909
17926,112,223,1.5,1513989951
17927,112,253,4.5,1513989915
17928,112,260,5.0,1442535777
17930,112,292,4.0,1513989930
17932,112,329,2.5,1513989925
17934,112,356,3.5,1442535627
17935,112,357,0.5,1513989921
17936,112,434,0.5,1513989941
17937,112,454,4.0,1513989944
17938,112,480,5.0,1442535631
17941,112,593,4.0,1442535629
17942,112,778,3.5,1513989917
17943,112,780,5.0,1442535837
17945,112,1196,5.0,1442535776
17946,112,1198,5.0,1442535778
17947,112,1210,5.0,1442535785
17948,112,1270,4.0,1442535641
17952,112,2028,5.0,1442535853
17953,112,2571,5.0,1442535637
17954,112,3147,5.0,1444606653
17956,112,4993,5.0,1442535783
17957,112,5952,5.0,1442535787
17958,112,7153,5.0,1442535781
17959,112,58559,5.0,1442535780
17961,112,68954,4.0,1518888237
17964,112,79132,4.5,1518888233
17971,113,39,3.0,980051704
17976,113,111,4.0,980087884
17980,113,260,4.0,980087884
17982,113,293,5.0,980051638
17984,113,356,4.0,980051894
17985,113,357,4.0,980051777
17988,113,539,3.0,980051961
17991,113,587,3.0,980051938
17992,113,593,4.0,980051263
17993,113,597,4.0,980051777
17997,113,858,4.0,980087838
18002,113,912,5.0,980307023
18013,113,1073,5.0,980087938
18019,113,1193,5.0,980087865
18025,113,1265,3.0,980051734
18044,113,1721,4.0,980051838
18075,113,2858,5.0,980051320
18119,114,260,3.5,1485387458
18120,114,593,3.0,1485387708
18121,114,1136,3.5,1485390580
18122,114,1210,3.5,1485388367
18124,114,3147,4.0,1485387728
18125,114,4306,2.0,1485391393
18126,114,4896,4.0,1485388146
18127,114,5349,4.0,1485391411
18128,114,5816,4.0,1485388209
18129,114,6377,3.0,1485391404
18132,114,8961,3.5,1485388105
18136,114,60069,3.5,1485387711
18151,115,32,5.0,958574098
18152,115,34,2.0,957760059
18153,115,110,3.0,958574203
18155,115,153,3.0,957647972
18157,115,260,5.0,959800922
18158,115,296,5.0,944954937
18159,115,364,4.0,944950805
18162,115,380,1.0,957647313
18164,115,457,4.0,970756771
18165,115,480,5.0,944953733
18168,115,588,4.0,948322710
18169,115,589,5.0,958574098
18170,115,590,3.0,944951378
18171,115,592,5.0,957647972
18172,115,593,5.0,966978103
18174,115,595,4.0,948322663
18176,115,736,1.0,957647314
18177,115,780,2.0,970838729
18179,115,1196,5.0,949126947
18180,115,1198,4.0,944950887
18181,115,1200,5.0,959801035
18182,115,1208,5.0,966978689
18183,115,1222,5.0,944959028
18184,115,1240,5.0,959801072
18196,115,1580,4.0,944953431
18201,115,1682,4.0,965425190
18203,115,1721,4.0,957647634
18206,115,1923,5.0,977610946
18209,115,2028,5.0,944950805
18218,115,2571,3.0,955845509
18227,115,2762,3.0,957647483
18233,115,2858,1.0,959800667
18253,115,3578,5.0,977610136
18261,115,3793,5.0,977610040
18263,116,47,3.5,1337199584
18264,116,150,1.0,1337199701
18266,116,161,4.5,1337199965
18267,116,165,3.5,1337199802
18268,116,231,2.5,1337199840
18271,116,356,4.0,1337199672
18272,116,367,5.0,1337199834
18273,116,377,3.5,1337199774
18274,116,457,3.0,1337199695
18275,116,480,4.0,1337199676
18276,116,500,3.0,1337199829
18277,116,527,2.0,1337199734
18278,116,539,4.0,1337199887
18279,116,541,5.0,1337199338
18280,116,586,3.5,1337199910
18281,116,589,4.0,1337199708
18282,116,590,4.5,1337199720
18283,116,593,2.0,1337199284
18284,116,597,4.5,1337199369
18285,116,736,4.0,1337199815
18286,116,780,2.5,1337199715
18287,116,858,1.5,1337199795
18292,116,1036,3.5,1337199890
18297,116,1193,4.0,1337199877
18298,116,1198,5.0,1337199765
18302,116,1270,4.5,1337199782
18304,116,1291,4.0,1337199881
18316,116,1704,3.5,1337199937
18317,116,1721,4.0,1337199824
18325,116,2115,4.5,1337200069
18331,116,2683,0.5,1337199960
18332,116,2716,3.5,1337199899
18338,116,3578,4.5,1337199860
18339,116,3996,2.5,1337199976
18341,116,4963,4.0,1337200051
18342,116,5349,3.5,1337200037
18344,116,6539,4.0,1337200005
18349,117,2,3.0,844163002
18352,117,6,3.0,844163102
18354,117,10,3.0,844162850
18361,117,32,3.0,844162955
18362,117,34,3.0,844163454
18364,117,39,3.0,844162955
18367,117,47,4.0,844162892
18369,117,50,4.0,844162933
18374,117,110,5.0,844162850
18376,117,150,4.0,844162743
18378,117,153,3.0,844162770
18381,117,161,3.0,844162832
18382,117,165,3.0,844162770
18385,117,185,3.0,844162832
18393,117,231,2.0,844162793
18399,117,253,4.0,844162832
18410,117,292,4.0,844162811
18411,117,293,3.0,844163082
18412,117,296,4.0,844162744
18415,117,316,3.0,844162811
18417,117,318,5.0,844162811
18418,117,329,3.0,844162793
18421,117,344,2.0,844162770
18422,117,349,3.0,844162793
18425,117,356,4.0,844162810
18426,117,357,3.0,844162955
18428,117,364,4.0,844162870
18429,117,367,3.0,844162892
18431,117,377,3.0,844162892
18432,117,380,4.0,844162744
18436,117,434,3.0,844162810
18439,117,454,3.0,844162850
18440,117,457,4.0,844162793
18443,117,480,4.0,844162832
18447,117,500,4.0,844162892
18452,117,527,5.0,844162933
18456,117,539,4.0,844162933
18462,117,586,4.0,844162913
18463,117,587,4.0,844162913
18464,117,588,4.0,844162770
18465,117,589,4.0,844162870
18466,117,590,4.0,844162743
18467,117,592,3.0,844162743
18468,117,593,5.0,844162770
18470,117,595,4.0,844162793
18472,117,597,3.0,844162913
18473,117,608,3.0,844163511
18477,117,648,3.0,844163136
18484,117,733,3.0,844163216
18485,117,736,2.0,844163121
18490,117,778,3.0,844163821
18491,117,780,3.0,844163204
18512,117,1036,3.0,844163454
18515,118,153,2.0,944923703
18516,118,296,4.0,944924487
18517,118,527,4.0,944923926
18518,118,590,4.0,944923926
18519,118,608,4.0,944924329
18520,118,858,5.0,944923703
18523,118,1196,4.0,944924329
18524,118,1213,5.0,944924360
18525,118,1221,5.0,944924276
18531,118,2028,4.0,944924731
18533,118,2329,3.0,944924731
18535,118,2918,4.0,944923989
18536,119,1,3.5,1435942468
18537,119,10,4.0,1435943180
18541,119,293,5.0,1435943240
18542,119,296,4.0,1436563596
18544,119,318,4.5,1468432386
18545,119,356,4.0,1435942470
18546,119,364,5.0,1437815672
18547,119,434,4.0,1435943225
18550,119,1270,4.0,1435942458
18551,119,1580,4.0,1437815683
18552,119,1732,4.0,1435944296
18555,119,2329,4.0,1435942698
18557,119,2571,4.0,1435942472
18558,119,2683,4.0,1435944283
18561,119,3147,5.0,1435944293
18564,119,3578,5.0,1435944175
18565,119,3793,4.0,1435944274
18571,119,4306,4.0,1435944180
18581,119,4886,4.5,1443813263
18582,119,4963,5.0,1435944285
18583,119,4993,5.0,1435944174
18584,119,4995,5.0,1435944289
18588,119,5418,4.0,1435944994
18591,119,5952,4.5,1435944765
18592,119,5989,4.5,1437850946
18595,119,6377,4.0,1436008346
18597,119,6539,4.0,1436563804
18599,119,7153,5.0,1435944759
18605,119,8961,4.0,1436008305
18612,119,33794,3.5,1450537446
18616,119,44191,4.5,1435944755
18621,119,48516,4.0,1436563627
18632,119,58559,4.5,1437850702
18635,119,60069,4.0,1437850727
18648,119,68954,5.0,1436008357
18659,119,79132,4.0,1436007604
18753,120,32,3.0,860069973
18756,120,260,5.0,860070065
18757,120,608,5.0,860070029
18759,120,648,3.0,860069973
18761,120,733,4.0,860070029
18762,120,736,3.0,860069973
18765,120,780,2.0,860069973
18769,120,858,5.0,860070306
18770,120,1073,2.0,860070029
18771,120,1210,5.0,860070182
18773,121,1,4.0,847656180
18775,121,6,5.0,847656264
18781,121,39,4.0,847656062
18783,121,47,3.0,847656010
18786,121,110,4.0,847655980
18788,121,150,3.0,847655899
18789,121,161,3.0,847655980
18796,121,253,3.0,847655996
18802,121,292,3.0,847655960
18803,121,296,4.0,847655899
18805,121,316,3.0,847655945
18806,121,318,5.0,847655960
18808,121,344,3.0,847655927
18809,121,349,3.0,847655945
18811,121,356,4.0,847655945
18812,121,377,3.0,847656010
18813,121,380,3.0,847655899
18815,121,434,3.0,847655960
18818,121,454,3.0,847655996
18819,121,457,3.0,847655927
18823,121,527,3.0,847656045
18824,121,539,4.0,847656045
18826,121,590,4.0,847655899
18827,121,592,3.0,847655899
18828,121,595,3.0,847655945
18829,121,597,3.0,847656027
18830,121,780,4.0,847656203
18831,122,2,4.0,1461561176
18833,122,32,5.0,1461561526
18834,122,47,4.5,1461561420
18835,122,50,5.0,1461561151
18838,122,111,5.0,1461561504
18839,122,165,5.0,1461562066
18840,122,231,4.5,1461562094
18841,122,253,4.5,1461562158
18842,122,260,5.0,1461561351
18844,122,292,4.0,1461563011
18845,122,296,5.0,1461561354
18846,122,318,5.0,1461561133
18847,122,356,5.0,1461561332
18849,122,480,4.0,1461561380
18853,122,589,5.0,1461561440
18854,122,592,4.5,1461562201
18855,122,593,5.0,1461561148
18856,122,608,5.0,1461561468
18858,122,778,5.0,1461561523
18859,122,780,4.0,1461561583
18861,122,858,5.0,1461561142
18863,122,1073,5.0,1461562395
18865,122,1089,5.0,1461561470
18867,122,1136,5.0,1461561527
18868,122,1196,5.0,1461561368
18869,122,1197,5.0,1461561484
18871,122,1200,5.0,1461561520
18872,122,1208,5.0,1461561687
18873,122,1210,5.0,1461561411
18874,122,1213,5.0,1461561146
18875,122,1214,5.0,1461561511
18878,122,1222,5.0,1461561649
18882,122,1265,5.0,1461561524
18883,122,1270,5.0,1461561374
18893,122,1682,5.0,1461561457
18895,122,1732,5.0,1461561502
18898,122,1923,4.5,1461562164
18900,122,1968,4.5,1461561753
18912,122,2571,5.0,1461561331
18916,122,2762,5.0,1461561426
18919,122,2918,4.5,1461561653
18920,122,2959,5.0,1461561144
18937,122,3793,4.0,1461561497
18955,122,4886,5.0,1461561432
18956,122,4963,4.0,1461561478
18966,122,5989,4.5,1461561485
18969,122,6377,4.5,1461561401
18977,122,7438,5.0,1461561437
19003,122,48516,5.0,1461561397
19023,122,58559,4.0,1461561340
19026,122,60069,5.0,1461561372
19037,122,68954,5.0,1461561370
19052,122,79132,4.5,1461561337
19123,123,47,4.5,1447291940
19124,123,260,4.5,1447269141
19125,123,293,3.5,1447291133
19126,123,296,4.0,1447291797
19127,123,318,4.0,1447269105
19128,123,593,4.0,1447291739
19129,123,1196,4.0,1447291880
19130,123,2329,4.5,1447269130
19131,123,2571,4.0,1447269089
19132,123,2858,3.5,1447291736
19133,123,2959,4.5,1447269071
19134,123,4226,4.5,1447291885
19136,123,4886,4.0,1447292485
19137,123,4993,3.5,1447269095
19138,123,5952,3.5,1447269135
19140,123,7153,3.5,1447269086
19154,123,79132,4.0,1447269091
19179,124,1,4.0,1336584336
19180,124,50,4.5,1336412889
19181,124,110,3.5,1336584326
19184,124,260,4.0,1336423436
19185,124,296,4.5,1336423393
19186,124,318,4.5,1336412895
19187,124,344,3.5,1336584451
19188,124,356,5.0,1336423402
19189,124,480,3.5,1336423441
19192,124,593,4.0,1336423449
19193,124,608,5.0,1336412883
19196,124,1196,4.5,1336584447
19197,124,1210,4.5,1336584462
19201,124,1517,4.0,1336409879
19208,124,2329,4.5,1336412851
19210,124,2683,4.0,1336409883
19212,124,2858,5.0,1336584459
19213,124,3147,4.5,1336412867
19219,124,4226,4.5,1336413304
19220,124,4995,4.0,1336584442
19223,124,6377,5.0,1336584435
19224,124,7361,5.0,1336413015
19229,125,2,4.0,1474311709
19231,125,110,4.5,1474311613
19232,125,208,4.0,1474483295
19233,125,223,5.0,1474295267
19235,125,296,4.5,1474141538
19236,125,318,4.0,1474141490
19238,125,356,5.0,1474142139
19242,125,589,4.0,1474289503
19243,125,593,4.0,1474296735
19244,125,608,3.0,1474311629
19245,125,858,4.5,1474141453
19249,125,1193,5.0,1474141468
19250,125,1206,4.5,1474371143
19251,125,1210,4.0,1474289493
19253,125,1221,4.5,1474289973
19254,125,1240,4.0,1474289509
19256,125,1265,4.5,1474413801
19257,125,1270,5.0,1474282985
19259,125,1580,4.0,1474569886
19263,125,1732,4.5,1474411921
19269,125,2571,5.0,1474141548
19275,125,2858,5.0,1474294616
19276,125,2918,4.0,1474311698
19277,125,2959,5.0,1474141464
19280,125,3147,4.0,1474470150
19284,125,4022,3.5,1474470187
19286,125,4226,4.0,1474413424
19292,125,4878,4.5,1474376373
19293,125,4973,0.5,1474141865
19295,125,4995,4.0,1474470121
19301,125,5816,3.0,1474289902
19306,125,6539,4.0,1474481294
19308,125,6874,4.5,1474311683
19315,125,7361,4.5,1474311680
19317,125,7438,4.5,1474311716
19336,125,33794,4.0,1507490380
19342,125,44191,3.5,1474482342
19350,125,48516,4.0,1474481000
19365,125,58559,4.0,1474296807
19369,125,60069,4.0,1474480962
19388,125,68954,4.0,1474481051
19411,125,79132,4.0,1474297303
19589,126,34,3.0,845925854
19590,126,47,5.0,845925822
19591,126,110,4.0,845925785
19592,126,150,4.0,845925577
19593,126,153,4.0,845925615
19594,126,161,3.0,845925732
19595,126,165,4.0,845925615
19596,126,185,3.0,845925732
19597,126,208,2.0,845925732
19598,126,231,1.0,845925656
19599,126,253,1.0,845925785
19601,126,292,3.0,845925732
19602,126,296,1.0,845925577
19604,126,316,1.0,845925656
19605,126,318,5.0,845925690
19606,126,329,4.0,845925690
19608,126,344,1.0,845925615
19609,126,349,4.0,845925656
19610,126,356,4.0,845925690
19611,126,364,5.0,845925822
19612,126,367,5.0,845925854
19613,126,377,5.0,845925822
19614,126,380,5.0,845925577
19616,126,434,3.0,845925690
19617,126,454,5.0,845925785
19618,126,457,5.0,845925656
19619,126,480,3.0,845925690
19620,126,500,4.0,845925854
19621,126,588,3.0,845925615
19622,126,589,3.0,845925822
19623,126,590,4.0,845925577
19624,126,592,3.0,845925577
19625,126,593,3.0,845925615
19626,126,595,4.0,845925656
19649,128,110,5.0,899032847
19650,128,260,5.0,899033269
19651,128,593,5.0,899032763
19652,128,608,5.0,899033437
19658,128,912,5.0,899032763
19667,128,1036,3.0,899033127
19670,128,1136,4.0,899033506
19671,128,1193,3.0,899033127
19672,128,1196,4.0,899033229
19673,128,1198,5.0,899032806
19676,128,1291,4.0,899033269
19681,128,1721,4.0,899032461
19682,129,47,3.5,1167376335
19683,129,110,4.0,1167375621
19685,129,185,3.5,1167376444
19686,129,208,4.0,1167375487
19688,129,253,3.5,1167376383
19689,129,260,4.0,1167375413
19690,129,292,3.5,1167376332
19691,129,316,4.5,1167375456
19692,129,480,3.5,1167375959
19694,129,541,3.5,1167376597
19695,129,588,3.5,1167375395
19696,129,597,4.0,1167376309
19697,129,648,4.0,1167376093
19699,129,733,4.0,1167376166
19700,129,736,4.0,1167376173
19701,129,780,3.5,1167375481
19702,129,1073,4.0,1167376169
19704,129,1136,3.5,1167375403
19705,129,1196,4.0,1167375417
19706,129,1197,5.0,1167376218
19707,129,1210,4.0,1167375407
19708,129,1222,4.0,1167377073
19711,129,1517,3.5,1167376485
19712,129,1527,4.5,1167376349
19718,129,1721,3.5,1167375999
19720,129,1968,3.5,1167376325
19722,129,2028,4.5,1167375631
19729,129,2571,4.5,1167375624
19730,129,2628,3.5,1167376125
19731,129,2683,3.0,1167376301
19733,129,2706,3.5,1167375468
19735,129,2858,4.5,1167375658
19738,129,2959,4.0,1167376127
19744,129,3578,4.5,1167375964
19748,129,3793,4.0,1167375944
19751,129,3996,4.0,1167376110
19754,129,4226,3.0,1167375933
19755,129,4306,3.5,1167375918
19761,129,4878,2.5,1167376533
19762,129,4886,4.0,1167375848
19763,129,4896,4.0,1167376436
19764,129,4963,4.0,1167376120
19765,129,4993,4.5,1167375869
19769,129,5418,4.0,1167376195
19770,129,5445,4.0,1167375910
19775,129,5816,4.0,1167376264
19776,129,5952,4.5,1167375628
19784,129,6539,4.0,1167375893
19787,129,6874,4.5,1167375854
19791,129,7153,4.5,1167376071
19792,129,7438,4.0,1167376056
19809,129,33794,4.5,1167376147
19817,129,44191,4.5,1167375970
19822,130,1,3.0,832589610
19823,130,110,5.0,832589660
19824,130,150,4.0,832589516
19825,130,153,4.0,832589546
19826,130,161,4.0,832589610
19827,130,165,4.0,832589546
19828,130,185,3.0,832589634
19829,130,208,3.0,832589634
19831,130,231,4.0,832589583
19832,130,253,4.0,832589635
19833,130,292,5.0,832589635
19834,130,296,4.0,832589516
19836,130,316,3.0,832589583
19838,130,318,5.0,832589583
19839,130,329,3.0,832589583
19841,130,344,4.0,832589546
19842,130,349,2.0,832589546
19843,130,380,3.0,832589516
19845,130,434,3.0,832589610
19846,130,588,2.0,832589546
19847,130,590,3.0,832589516
19848,130,592,3.0,832589516
19849,130,595,2.0,832589583
19851,131,47,4.0,1349840567
19852,131,50,4.0,1349840171
19853,131,110,2.5,1349840503
19854,131,111,4.0,1349840160
19855,131,260,2.5,1349840250
19856,131,293,4.0,1349840551
19857,131,296,4.0,1349840345
19858,131,318,4.0,1349840163
19859,131,356,3.0,1349840626
19860,131,541,4.0,1349840347
19861,131,593,4.0,1349840279
19862,131,608,4.0,1349840158
19863,131,778,4.0,1349840763
19864,131,858,4.0,1349840197
19868,131,1089,4.0,1349840429
19870,131,1136,3.0,1349840276
19871,131,1193,3.5,1349840190
19872,131,1196,2.5,1349840282
19873,131,1200,3.5,1349840772
19874,131,1213,4.0,1349840259
19875,131,1214,4.5,1349840573
19876,131,1221,4.0,1349840201
19882,131,2028,2.5,1349840456
19885,131,2329,3.5,1349840312
19887,131,2571,3.0,1349840252
19889,131,2858,3.5,1349840284
19897,131,4226,4.0,1349840254
19898,131,4878,1.5,1349840594
19899,131,4993,3.5,1349840317
19902,131,5952,3.5,1349840393
19906,131,7153,3.5,1349840319
19908,131,7361,3.5,1349840371
19910,131,48516,3.5,1349840409
19912,131,58559,4.0,1349840215
19916,131,79132,4.0,1349840241
19919,132,1,2.0,1157921785
19922,132,32,3.0,1329983726
19923,132,34,1.5,1157921395
19924,132,39,3.0,1157921453
19926,132,47,4.0,1157921243
19928,132,50,4.0,1157920377
19940,132,253,2.0,1157922662
19942,132,260,2.0,1157920586
19945,132,293,4.0,1157922745
19946,132,296,4.0,1329983943
19950,132,318,4.5,1329983827
19953,132,344,1.5,1157922631
19957,132,356,4.0,1157920481
19958,132,357,3.5,1157921441
19959,132,364,4.5,1157921351
19963,132,500,2.5,1157922641
19965,132,539,3.0,1157922655
19970,132,586,2.0,1157922708
19971,132,588,3.5,1157921180
19972,132,592,2.0,1157920531
19973,132,593,3.5,1329983852
19975,132,595,4.5,1329983927
19979,132,778,3.0,1157922796
19983,132,858,3.0,1157920986
19989,132,912,3.0,1157920920
19999,132,1073,3.5,1329983931
20002,132,1089,3.0,1157920267
20003,132,1097,3.5,1157921390
20006,132,1196,2.0,1157922624
20007,132,1206,3.5,1157922800
20008,132,1210,2.0,1157921254
20010,132,1221,3.0,1157920997
20014,132,1258,4.0,1157919831
20016,132,1270,3.5,1157921202
20031,132,1517,3.0,1157922753
